geneId,geneSymbol,DSI,DPI,PLI,protein_class_name,protein_class,NofDiseases,NofPmids
64978,MRPL38,0.89,0.077,4.508e-09,Enzyme modulator,DTO_05007584,3,1
65005,MRPL9,0.861,0.077,0.00015633,Nucleic acid binding,DTO_05007557,5,1
65009,NDRG4,0.67,0.462,0.011627,Enzyme,DTO_05007624,36,25
65010,SLC26A6,0.695,0.5,9.897e-13,Ion channel,DTO_01300327,24,18
65012,SLC26A10,1.0,0.077,2.0972e-15,Transporter,DTO_05007405,1,0
65018,PINK1,0.516,0.769,1.8749e-10,Kinase,DTO_03300101,209,625
65055,REEP1,0.653,0.423,0.98632,Transporter,DTO_05007405,79,32
65059,RAPH1,0.593,0.654,0.99985,Receptor,DTO_05007575,80,56
65061,CDK15,0.663,0.5,2.2449e-17,Kinase,DTO_03300101,37,29
65080,MRPL44,0.805,0.308,2.0628e-09,Enzyme,DTO_05007624,11,4
65082,VPS33A,0.695,0.538,0.18206,Transporter,DTO_05007405,45,5
65094,JMJD4,1.0,0.077,1.4886e-09,Receptor,DTO_05007575,2,1
65125,WNK1,0.416,0.846,1.0,Kinase,DTO_03300101,460,630
65220,NADK,1.0,0.115,1.1284e-10,Kinase,DTO_03300101,6,5
65243,ZFP69B,0.89,0.115,5.0197e-13,Transcription factor,DTO_05007542,5,4
65251,ZNF649,1.0,0.038,0.073744,Transcription factor,DTO_05007542,1,1
65266,WNK4,0.644,0.538,6.8806000000000005e-25,Kinase,DTO_03300101,43,87
65267,WNK3,0.751,0.346,0.99999,Kinase,DTO_03300101,13,6
65268,WNK2,0.678,0.462,1.0,Kinase,DTO_03300101,35,21
65975,STK33,0.666,0.346,2.1656e-06,Kinase,DTO_03300101,43,28
65980,BRD9,0.729,0.308,0.015373,Epigenetic regulator,DTO_05007378,23,19
65981,CAPRIN2,0.861,0.077,0.10241,Transporter,DTO_05007405,7,5
65985,AACS,0.751,0.308,9.1275e-17,Enzyme,DTO_05007624,12,7
65986,ZBTB10,0.821,0.231,0.99067,Enzyme,DTO_05007624,11,8
66002,CYP4F12,0.89,0.154,1.474e-17,Enzyme,DTO_05007624,7,4
66008,TRAK2,0.839,0.269,1.9123e-14,Transporter,DTO_05007405,5,4
66035,SLC2A11,0.805,0.385,6.2349e-13,Transporter,DTO_05007405,11,17
66036,MTMR9,0.89,0.115,0.0012631,Enzyme,DTO_05007624,5,4
66037,BOLL,0.792,0.346,0.058307,Nucleic acid binding,DTO_05007557,15,15
78987,CRELD1,0.67,0.269,1.3432e-11,Calcium-binding protein,DTO_05007616,43,12
78989,COLEC11,0.641,0.654,0.017539,Surfactant,DTO_05007697,83,21
78990,OTUB2,0.861,0.192,4.5366e-11,Enzyme,DTO_05007624,11,6
79001,VKORC1,0.603,0.731,0.16163,Enzyme,DTO_05007624,89,122
79012,CAMKV,0.931,0.077,0.99696,Kinase,DTO_03300101,3,1
79023,NUP37,0.736,0.423,1.0763e-05,Transporter,DTO_05007405,24,18
79035,NABP2,0.751,0.5,0.97257,Nucleic acid binding,DTO_05007557,19,11
79041,TMEM38A,1.0,0.038,0.00058271,Ion channel,DTO_01300327,2,1
79042,TSEN34,0.722,0.346,0.3613,Enzyme,DTO_05007624,30,3
79047,KCTD15,0.792,0.192,0.035511,Enzyme modulator,DTO_05007584,9,12
79053,ALG8,0.659,0.577,1.1804e-08,Enzyme,DTO_05007624,64,12
79054,TRPM8,0.553,0.808,4.5964000000000003e-29,Ion channel,DTO_01300327,127,148
79056,PRRG4,0.805,0.423,0.11277,Enzyme,DTO_05007624,10,5
79066,METTL16,0.931,0.077,0.61175,Enzyme,DTO_05007624,6,2
79071,ELOVL6,0.623,0.731,0.96581,Enzyme,DTO_05007624,51,54
79075,DSCC1,0.805,0.192,0.0084752,Nucleic acid binding,DTO_05007557,14,5
79083,MLPH,0.743,0.423,4.383e-10,Cellular structure,DTO_05007530,23,17
79085,SLC25A23,0.931,0.077,0.0020617,Transporter,DTO_05007405,3,2
79087,ALG12,0.705,0.5,1.1758e-07,Enzyme,DTO_05007624,49,11
79139,DERL1,0.576,0.654,0.00021136,Receptor,DTO_05007575,85,62
79140,CCDC28B,0.659,0.538,3.2253e-09,Receptor,DTO_05007575,55,3
79142,PHF23,0.839,0.077,0.99774,Epigenetic regulator,DTO_05007378,7,9
79143,MBOAT7,0.612,0.5,0.113,Enzyme,DTO_05007624,83,41
79148,MMP28,0.653,0.462,6.0903e-05,Enzyme,DTO_05007624,44,27
79152,FA2H,0.573,0.654,0.14678,Enzyme,DTO_05007624,131,35
79154,DHRS11,0.653,0.423,2.2434e-06,Enzyme,DTO_05007624,43,57
79168,LILRA6,0.805,0.269,3.9025e-05,Receptor,DTO_05007575,10,7
79180,EFHD2,0.729,0.577,0.0090981,Calcium-binding protein,DTO_05007616,29,16
79183,TTPAL,0.931,0.077,0.116,Transporter,DTO_05007405,7,1
79184,BRCC3,0.686,0.5,0.0063932,Enzyme,DTO_05007624,33,19
79190,IRX6,0.931,0.115,2.4989e-12,Transcription factor,DTO_05007542,2,1
79191,IRX3,0.705,0.462,0.89165,Transcription factor,DTO_05007542,24,20
79192,IRX1,0.695,0.538,0.0004765,Transcription factor,DTO_05007542,28,26
79258,MMEL1,0.606,0.692,1.2441e-22,Enzyme,DTO_05007624,74,48
79364,ZXDC,1.0,0.038,1.1449e-09,Transcription factor,DTO_05007542,1,1
79365,BHLHE41,0.623,0.577,0.99212,Transcription factor,DTO_05007542,63,40
79368,FCRL2,0.861,0.192,1.4548e-11,Cell adhesion,DTO_05007620,7,6
79412,KREMEN2,0.861,0.231,3.7207e-05,Receptor,DTO_05007575,8,5
79444,BIRC7,0.621,0.5,1.1004e-07,Enzyme modulator,DTO_05007584,59,58
79574,EPS8L3,0.78,0.231,9.2378e-14,Receptor,DTO_05007575,17,7
79581,SLC52A2,0.483,0.808,0.0024777,Transporter,DTO_05007405,261,218
79582,SPAG16,0.76,0.385,1.4037e-34,Cellular structure,DTO_05007530,17,13
79585,CORO7,0.628,0.692,1.8292000000000002e-25,Cellular structure,DTO_05007530,70,95
79586,CHPF,0.769,0.423,0.15067,Enzyme,DTO_05007624,16,11
79587,CARS2,0.7,0.423,9.5929e-08,Enzyme,DTO_05007624,49,6
79590,MRPL24,0.861,0.192,1.9123e-06,Nucleic acid binding,DTO_05007557,5,3
79602,ADIPOR2,0.564,0.731,0.36218,Receptor,DTO_05007575,103,123
79611,ACSS3,0.89,0.115,5.0483e-13,Enzyme,DTO_05007624,6,2
79612,NAA16,0.78,0.231,1.8144e-18,Enzyme,DTO_05007624,13,9
79623,GALNT14,0.631,0.538,7.0648e-17,Enzyme,DTO_05007624,48,28
79627,OGFRL1,1.0,0.077,0.003634,Receptor,DTO_05007575,2,1
79631,EFL1,0.638,0.577,5.1247e-08,Enzyme,DTO_05007624,73,22
79643,CHMP6,1.0,0.115,0.98358,Transporter,DTO_05007405,1,1
79646,PANK3,0.931,0.115,4.5167e-05,Kinase,DTO_03300101,2,2
79648,MCPH1,0.54,0.846,7.76e-30,Nucleic acid binding,DTO_05007557,141,128
79651,RHBDF2,0.595,0.538,0.0011919,Enzyme,DTO_05007624,90,57
79658,ARHGAP10,0.76,0.269,1.3092e-17,Enzyme modulator,DTO_05007584,22,12
79659,DYNC2H1,0.555,0.731,1.1366e-44,Enzyme,DTO_05007624,136,33
79660,PPP1R3B,0.686,0.462,0.065025,Enzyme modulator,DTO_05007584,31,25
79665,DHX40,0.608,0.769,0.7556,Enzyme,DTO_05007624,64,71
79670,TUT7,0.861,0.346,1.0,Enzyme,DTO_05007624,5,5
79671,NLRX1,0.641,0.654,7.7345000000000006e-31,Enzyme,DTO_05007624,51,26
79672,FN3KRP,1.0,0.077,4.557e-09,Kinase,DTO_03300101,1,1
79673,ZNF329,1.0,0.077,0.00036998,Transcription factor,DTO_05007542,4,2
79679,VTCN1,0.529,0.692,1.3669e-12,Enzyme modulator,DTO_05007584,139,126
79685,SAP30L,0.805,0.269,0.0014279,Nucleic acid binding,DTO_05007557,7,5
79695,GALNT12,0.78,0.269,9.3863e-07,Enzyme,DTO_05007624,16,11
79705,LRRK1,0.78,0.115,4.5228e-10,Kinase,DTO_03300101,14,18
79709,COLGALT1,0.76,0.346,5.9074e-08,Enzyme,DTO_05007624,17,5
79711,IPO4,0.861,0.154,1.0269e-18,Transporter,DTO_05007405,6,3
79716,NPEPL1,0.931,0.077,9.8457e-07,Enzyme,DTO_05007624,4,3
79717,PPCS,0.792,0.308,0.0080389,Enzyme,DTO_05007624,15,1
79727,LIN28A,0.523,0.731,0.019369,Nucleic acid binding,DTO_05007557,161,173
79731,NARS2,0.65,0.577,7.1092e-08,Enzyme,DTO_05007624,57,9
79733,E2F8,0.674,0.423,0.81778,Nucleic acid binding,DTO_05007557,34,25
79745,CLIP4,0.839,0.154,5.9018e-08,Cellular structure,DTO_05007530,7,4
79751,SLC25A22,0.595,0.577,0.0066081,Transporter,DTO_05007405,106,14
79752,ZFAND1,1.0,0.192,4.9277e-08,Nucleic acid binding,DTO_05007557,1,1
79767,ELMO3,0.743,0.192,6.6894e-16,Signaling,DTO_05007599,19,7
79774,GRTP1,0.89,0.038,4.0399e-13,Enzyme,DTO_05007624,7,3
79777,ACBD4,1.0,0.077,1.0857e-06,Enzyme modulator,DTO_05007584,3,4
79796,ALG9,0.644,0.654,0.00064044,Enzyme,DTO_05007624,80,14
79813,EHMT1,0.46,0.808,1.0,Epigenetic regulator,DTO_05007378,371,699
79815,NIPAL2,1.0,0.077,4.3665e-12,Transporter,DTO_05007405,1,1
79816,TLE6,0.931,0.038,3.0216e-06,Transcription factor,DTO_05007542,6,3
79817,MOB3B,0.931,0.154,0.016386,Enzyme modulator,DTO_05007584,6,8
79822,ARHGAP28,0.89,0.077,2.629e-09,Enzyme modulator,DTO_05007584,4,3
79828,METTL8,0.743,0.654,5.5478e-11,Enzyme,DTO_05007624,20,13
79830,ZMYM1,0.931,0.077,1.317e-08,Enzyme modulator,DTO_05007584,3,1
79834,PEAK1,0.705,0.385,0.00086831,Kinase,DTO_03300101,28,16
79836,LONRF3,1.0,0.077,0.41779,Enzyme,DTO_05007624,1,0
79837,PIP4K2C,0.78,0.346,0.0018314,Kinase,DTO_03300101,14,13
79838,TMC5,0.839,0.154,6.9877e-08,Ion channel,DTO_01300327,6,3
79841,AGBL2,0.644,0.654,3.9622e-16,Enzyme,DTO_05007624,55,47
79842,ZBTB3,1.0,0.077,0.019277,Transcription factor,DTO_05007542,1,0
79852,EPHX3,0.839,0.115,1.6489e-15,Enzyme,DTO_05007624,9,5
79858,NEK11,0.839,0.154,1.0373999999999998e-21,Kinase,DTO_03300101,7,2
79869,CPSF7,0.821,0.115,0.99873,Nucleic acid binding,DTO_05007557,7,2
79872,CBLL1,0.805,0.231,0.99918,Enzyme,DTO_05007624,13,4
79875,THSD4,0.78,0.269,4.8082e-07,Enzyme,DTO_05007624,22,18
79876,UBA5,0.582,0.731,0.00025218,Enzyme,DTO_05007624,150,16
79885,HDAC11,0.636,0.654,0.0069318,Epigenetic regulator,DTO_05007378,54,42
79888,LPCAT1,0.659,0.577,0.13713,Enzyme,DTO_05007624,41,19
79890,RIN3,0.792,0.269,4.2837e-10,Enzyme modulator,DTO_05007584,8,9
79895,ATP8B4,0.931,0.115,3.6708000000000002e-34,Transporter,DTO_05007405,5,6
79897,RPP21,0.839,0.269,4.8992e-05,Enzyme,DTO_05007624,5,2
79898,ZNF613,1.0,0.077,0.00081785,Transcription factor,DTO_05007542,1,1
79901,CYBRD1,0.729,0.269,0.011568,Enzyme,DTO_05007624,19,16
79902,NUP85,0.792,0.154,1.0,Cellular structure,DTO_05007530,12,5
79908,BTNL8,0.861,0.154,1.4502e-05,Enzyme modulator,DTO_05007584,4,3
79912,PYROXD1,0.769,0.269,6.2976e-09,Enzyme,DTO_05007624,42,5
79913,ACTR5,0.931,0.077,1.1352e-09,Cellular structure,DTO_05007530,2,2
79921,TCEAL4,0.839,0.077,0.74827,Transcription factor,DTO_05007542,7,1
79923,NANOG,0.531,0.654,0.72022,Transcription factor,DTO_05007542,140,205
79924,ADM2,0.711,0.462,0.020009,Signaling,DTO_05007599,36,34
79933,SYNPO2L,0.89,0.115,2.7515e-10,Cellular structure,DTO_05007530,7,8
79934,COQ8B,0.722,0.423,2.8159e-13,Kinase,DTO_03300101,23,16
79935,CNTD2,0.821,0.115,0.00048667,Enzyme modulator,DTO_05007584,7,2
79944,L2HGDH,0.653,0.462,4.2231e-05,Enzyme,DTO_05007624,62,33
79947,DHDDS,0.468,0.885,0.24533,Enzyme,DTO_05007624,308,341
79956,ERMP1,0.861,0.154,1.6343e-12,Enzyme,DTO_05007624,8,6
79957,PAQR6,1.0,0.077,6.5548e-05,Receptor,DTO_05007575,1,1
79960,JADE1,0.743,0.308,0.99885,Transcription factor,DTO_05007542,18,12
79977,GRHL2,0.59,0.731,0.99683,Transcription factor,DTO_05007542,85,53
79993,ELOVL7,0.821,0.231,0.010183,Enzyme,DTO_05007624,13,11
80004,ESRP2,0.76,0.346,2.3333e-07,Nucleic acid binding,DTO_05007557,19,14
80012,PHC3,0.839,0.115,1.0,Nucleic acid binding,DTO_05007557,10,5
80018,NAA25,0.603,0.692,1.0,Enzyme,DTO_05007624,81,94
80019,UBTD1,0.931,0.077,0.74558,Enzyme,DTO_05007624,6,2
80024,SLC8B1,0.861,0.077,2.0302e-16,Transporter,DTO_05007405,6,4
80025,PANK2,0.559,0.808,7.4034e-07,Kinase,DTO_03300101,171,155
80031,SEMA6D,0.7,0.385,0.93948,Signaling,DTO_05007599,43,28
80036,TRPM3,0.663,0.769,5.6853e-07,Ion channel,DTO_01300327,51,38
80055,PGAP1,0.65,0.423,3.1628e-08,Transporter,DTO_05007405,75,9
80059,LRRTM4,0.861,0.192,0.085808,Receptor,DTO_05007575,8,9
80070,ADAMTS20,0.76,0.385,4.4533999999999996e-38,Enzyme,DTO_05007624,13,4
80095,ZNF606,0.792,0.192,0.41765,Transcription factor,DTO_05007542,15,3
80110,ZNF614,0.931,0.115,1.5117e-07,Transcription factor,DTO_05007542,2,2
80114,BICC1,0.636,0.577,0.83685,Transporter,DTO_05007405,52,29
80115,BAIAP2L2,0.89,0.077,1.2298e-09,Receptor,DTO_05007575,5,1
80122,MAP3K19,0.78,0.269,1.7573999999999998e-22,Kinase,DTO_03300101,17,12
80124,VCPIP1,0.839,0.154,1.0,Enzyme,DTO_05007624,6,2
80135,RPF1,1.0,0.038,2.3931e-08,Nucleic acid binding,DTO_05007557,1,1
80142,PTGES2,0.711,0.423,2.361e-09,Enzyme,DTO_05007624,23,18
80146,UXS1,0.839,0.154,0.0029371,Enzyme,DTO_05007624,6,3
80149,ZC3H12A,0.578,0.654,0.14015,Nucleic acid binding,DTO_05007557,88,62
80150,ASRGL1,0.494,0.808,2.7632e-05,Enzyme,DTO_05007624,205,305
80155,NAA15,0.7,0.423,0.99578,Enzyme,DTO_05007624,43,13
80168,MOGAT2,0.839,0.192,0.010537,Enzyme,DTO_05007624,8,4
80174,DBF4B,0.931,0.077,2.677e-11,Enzyme modulator,DTO_05007584,5,1
80179,MYO19,0.931,0.077,1.5479e-34,Cellular structure,DTO_05007530,5,5
80196,RNF34,0.61,0.577,0.61057,Enzyme,DTO_05007624,67,169
80201,HKDC1,0.743,0.269,1.6205e-14,Kinase,DTO_03300101,26,12
80204,FBXO11,0.604,0.692,1.0,Enzyme,DTO_05007624,93,278
80216,ALPK1,0.644,0.615,1.0188000000000001e-19,Kinase,DTO_03300101,54,25
80218,NAA50,0.716,0.346,0.73486,Enzyme,DTO_05007624,21,13
80221,ACSF2,0.931,0.038,1.4241e-05,Enzyme,DTO_05007624,3,2
80222,TARS2,0.729,0.423,1.2185e-12,Enzyme,DTO_05007624,21,6
80235,PIGZ,1.0,0.038,1.2688e-05,Enzyme,DTO_05007624,1,1
80237,ELL3,0.89,0.154,1.6997e-12,Cell-cell junction,DTO_05007527,4,2
80243,PREX2,0.743,0.385,3.3283e-16,Enzyme modulator,DTO_05007584,19,16
80254,CEP63,0.666,0.5,6.244400000000001e-25,Cellular structure,DTO_05007530,44,18
80255,SLC35F5,1.0,0.115,3.5033e-08,Transporter,DTO_05007405,2,2
80270,HSD3B7,0.7,0.385,2.694e-08,Enzyme,DTO_05007624,42,14
80271,ITPKC,0.78,0.346,0.15241,Kinase,DTO_03300101,12,20
80273,GRPEL1,0.931,0.192,0.13916,Chaperone,DTO_05007613,4,3
80274,SCUBE1,0.743,0.5,0.96076,Extracellular structure,DTO_05007621,23,15
80303,EFHD1,0.89,0.115,0.0051487,Calcium-binding protein,DTO_05007616,8,4
80310,PDGFD,0.579,0.538,0.0017145,Signaling,DTO_05007599,94,66
80314,EPC1,0.743,0.423,1.0,Nucleic acid binding,DTO_05007557,21,22
80315,CPEB4,0.621,0.462,0.98555,Nucleic acid binding,DTO_05007557,70,35
80318,GKAP1,1.0,0.077,0.061133,Cellular structure,DTO_05007530,5,3
80320,SP6,0.769,0.308,0.14961,Nucleic acid binding,DTO_05007557,12,11
80324,PUS1,0.695,0.462,0.0016656,Enzyme,DTO_05007624,43,14
80326,WNT10A,0.547,0.731,4.1667e-09,Signaling,DTO_05007599,136,85
80332,ADAM33,0.636,0.423,2.1487e-15,Enzyme,DTO_05007624,49,135
80333,KCNIP4,0.716,0.385,0.82064,Ion channel,DTO_01300327,31,17
80335,WDR82,0.861,0.115,0.88696,Enzyme,DTO_05007624,6,3
80339,PNPLA3,0.556,0.692,5.7409e-08,Enzyme,DTO_05007624,132,427
80342,TRAF3IP3,0.839,0.192,2.1912e-12,Chaperone,DTO_05007613,13,7
80346,REEP4,1.0,0.038,0.027532,Transporter,DTO_05007405,1,1
80347,COASY,0.551,0.654,8.0903e-10,Enzyme,DTO_05007624,125,92
80381,CD276,0.505,0.731,2.4699e-09,Enzyme modulator,DTO_05007584,169,181
80704,SLC19A3,0.61,0.692,0.1039,Transporter,DTO_05007405,112,50
80705,TSGA10,0.674,0.385,0.10999,Enzyme modulator,DTO_05007584,40,13
80714,PBX4,0.839,0.231,5.2605e-05,Transcription factor,DTO_05007542,12,10
80723,SLC35G2,0.89,0.115,0.039734,Transporter,DTO_05007405,6,4
80724,ACAD10,0.76,0.308,1.0177000000000001e-30,Enzyme,DTO_05007624,19,14
80727,TTYH3,0.931,0.038,0.99916,Ion channel,DTO_01300327,2,1
80731,THSD7B,0.89,0.154,2.6474000000000004e-19,Extracellular structure,DTO_05007621,10,10
80736,SLC44A4,0.678,0.615,1.0036e-14,Transporter,DTO_05007405,39,30
80746,TSEN2,0.705,0.423,1.0092e-11,Enzyme,DTO_05007624,44,7
80760,ITIH5,0.663,0.462,7.095199999999999e-21,Enzyme modulator,DTO_05007584,44,16
80772,CPTP,1.0,0.038,0.02254,Transporter,DTO_05007405,1,1
80774,LIMD2,0.705,0.308,0.16402,Cellular structure,DTO_05007530,27,10
80776,B9D2,0.606,0.577,5.2557e-05,Extracellular structure,DTO_05007621,66,4
80777,CYB5B,0.861,0.192,0.093498,Enzyme,DTO_05007624,5,3
80790,CMIP,0.682,0.577,0.99999,Transcription factor,DTO_05007542,54,57
80818,ZNF436,0.67,0.5,5.1273e-05,Transcription factor,DTO_05007542,40,37
80821,DDHD1,0.716,0.423,0.902,Enzyme,DTO_05007624,38,13
80829,ZFP91,0.78,0.154,0.9997,Transcription factor,DTO_05007542,19,9
80830,APOL6,0.839,0.269,0.096029,Transporter,DTO_05007405,6,4
80832,APOL4,0.839,0.231,0.0010662,Transporter,DTO_05007405,8,1
80833,APOL3,0.805,0.231,0.00043634,Transporter,DTO_05007405,10,6
80834,TAS1R2,0.861,0.192,7.6139e-17,G-protein coupled receptor,DTO_02300001,8,20
80835,TAS1R1,0.89,0.077,7.3432e-14,G-protein coupled receptor,DTO_02300001,6,5
80854,SETD7,0.628,0.615,0.0042257,Epigenetic regulator,DTO_05007378,62,52
80864,EGFL8,0.792,0.269,1.1262e-07,Calcium-binding protein,DTO_05007616,12,7
80895,ILKAP,0.821,0.115,0.98116,Enzyme,DTO_05007624,14,6
80896,NPL,0.663,0.577,1.5688e-07,Enzyme,DTO_05007624,34,27
80975,TMPRSS5,0.89,0.038,2.2562e-09,Enzyme,DTO_05007624,4,2
81027,TUBB1,0.78,0.385,1.0217e-07,Cellular structure,DTO_05007530,22,17
81029,WNT5B,0.67,0.462,0.58535,Signaling,DTO_05007599,39,27
81031,SLC2A10,0.55,0.615,1.5672e-08,Transporter,DTO_05007405,135,79
81033,KCNH6,0.736,0.269,7.1244000000000005e-31,Ion channel,DTO_01300327,17,6
81034,SLC25A32,0.821,0.115,6.7625e-09,Transporter,DTO_05007405,8,6
81035,COLEC12,0.76,0.423,0.90761,Extracellular structure,DTO_05007621,22,9
81037,CLPTM1L,0.551,0.654,4.3885e-05,Enzyme,DTO_05007624,110,121
81285,OR51E2,0.751,0.192,0.00015308,G-protein coupled receptor,DTO_02300001,20,19
81491,GPR63,0.839,0.154,0.19747,G-protein coupled receptor,DTO_02300001,5,3
81492,RSPH6A,0.821,0.308,2.3355e-10,Cellular structure,DTO_05007530,7,5
81502,HM13,0.628,0.538,0.68958,Enzyme,DTO_05007624,62,49
81532,MOB2,0.78,0.269,0.051345,Enzyme modulator,DTO_05007584,12,6
81537,SGPP1,0.792,0.192,0.0001389,Enzyme,DTO_05007624,16,7
81539,SLC38A1,0.615,0.769,0.93067,Transporter,DTO_05007405,64,38
81562,LMAN2L,0.641,0.385,1.9629e-11,Transporter,DTO_05007405,59,10
81569,ACTL8,0.769,0.192,0.31835,Cellular structure,DTO_05007530,14,3
81575,APOLD1,0.89,0.192,0.00011689,Transporter,DTO_05007405,11,11
81577,GFOD2,1.0,0.038,0.046624,Enzyme,DTO_05007624,4,3
81578,COL21A1,0.861,0.154,5.2336e-24,Receptor,DTO_05007575,12,7
81611,ANP32E,0.839,0.115,0.84376,Enzyme modulator,DTO_05007584,8,3
81614,NIPA2,0.805,0.192,0.92086,Transporter,DTO_05007405,10,8
81616,ACSBG2,0.931,0.192,1.0757e-10,Enzyme,DTO_05007624,3,3
81617,CAB39L,0.769,0.192,6.3887e-05,Calcium-binding protein,DTO_05007616,14,6
81631,MAP1LC3B,0.506,0.846,0.0019065,Cellular structure,DTO_05007530,167,162
81669,CCNL2,0.792,0.308,0.16094,Enzyme modulator,DTO_05007584,15,11
81671,VMP1,0.674,0.462,0.96271,Signaling,DTO_05007599,47,25
81696,OR5V1,0.769,0.385,0.013153,G-protein coupled receptor,DTO_02300001,23,20
81697,OR2B2,1.0,0.038,0.0099618,G-protein coupled receptor,DTO_02300001,3,1
81704,DOCK8,0.578,0.731,1.487e-11,Enzyme modulator,DTO_05007584,112,90
81788,NUAK2,0.7,0.231,4.9899e-05,Kinase,DTO_03300101,26,11
81792,ADAMTS12,0.7,0.462,2.4806e-17,Enzyme,DTO_05007624,26,22
81794,ADAMTS10,0.641,0.5,0.84288,Enzyme,DTO_05007624,67,28
81796,SLCO5A1,0.78,0.346,1.5378e-06,Transporter,DTO_05007405,10,6
81797,OR12D3,0.743,0.385,0.0078534,G-protein coupled receptor,DTO_02300001,27,21
81846,SBF2,0.619,0.577,6.3771e-10,Enzyme,DTO_05007624,77,39
81848,SPRY4,0.553,0.769,0.0004821,Signaling,DTO_05007599,134,45
81857,MED25,0.582,0.654,8.4174e-07,Transcription factor,DTO_05007542,114,30
81858,SHARPIN,0.638,0.615,2.312e-05,Enzyme,DTO_05007624,53,36
81888,HYI,1.0,0.077,2.2375e-14,Enzyme,DTO_05007624,1,1
81889,FAHD1,1.0,0.077,1.9528e-12,Enzyme,DTO_05007624,1,1
81894,SLC25A28,0.931,0.115,0.92954,Transporter,DTO_05007405,2,2
81929,SEH1L,1.0,0.038,0.14936,Transporter,DTO_05007405,2,3
81930,KIF18A,0.729,0.308,0.0014835,Cellular structure,DTO_05007530,24,13
83394,PITPNM3,0.705,0.385,0.99992,Enzyme,DTO_05007624,31,18
83401,ELOVL3,0.805,0.269,0.01884,Enzyme,DTO_05007624,11,7
83416,FCRL5,0.722,0.462,4.6105e-17,Cell adhesion,DTO_05007620,22,12
83417,FCRL4,0.67,0.5,7.9109e-10,Cell adhesion,DTO_05007620,35,21
83447,SLC25A31,0.931,0.038,7.3162e-10,Transporter,DTO_05007405,4,4
83463,MXD3,0.743,0.231,0.0030954,Transcription factor,DTO_05007542,22,15
83464,APH1B,0.821,0.231,2.8377e-11,Enzyme modulator,DTO_05007584,9,12
83473,KATNAL2,0.89,0.038,1.1784e-06,Cellular structure,DTO_05007530,7,6
83480,PUS3,0.78,0.346,1.4003e-08,Enzyme,DTO_05007624,15,7
83481,EPPK1,0.931,0.154,1.0343e-37,Cellular structure,DTO_05007530,2,2
83539,CHST9,0.729,0.308,6.9512e-09,Enzyme,DTO_05007624,22,11
83540,NUF2,0.678,0.346,3.8169e-05,Cellular structure,DTO_05007530,33,24
83543,AIF1L,0.821,0.192,0.0063739,Calcium-binding protein,DTO_05007616,10,3
83547,RILP,0.89,0.154,4.3414e-11,Nucleic acid binding,DTO_05007557,3,3
83549,UCK1,0.839,0.115,1.0175e-05,Kinase,DTO_03300101,7,5
83550,GPR101,0.631,0.538,0.70375,G-protein coupled receptor,DTO_02300001,85,18
83552,MFRP,0.621,0.538,1.3093e-15,Enzyme,DTO_05007624,63,50
83592,AKR1E2,0.805,0.269,2.0973e-11,Enzyme,DTO_05007624,9,9
83593,RASSF5,0.641,0.577,0.043347,Enzyme modulator,DTO_05007584,45,39
83595,SOX7,0.599,0.577,3.4831e-07,Transcription factor,DTO_05007542,75,57
83657,DYNLRB2,0.861,0.077,6.1715e-05,Cellular structure,DTO_05007530,7,3
83658,DYNLRB1,0.792,0.154,0.16147,Cellular structure,DTO_05007530,12,8
83661,MS4A8,0.861,0.115,2.4834e-05,Receptor,DTO_05007575,6,2
83667,SESN2,0.508,0.808,4.1912e-07,Enzyme,DTO_05007624,169,203
83690,CRISPLD1,0.89,0.038,1.8207e-09,Immune response,DTO_05007608,3,1
83694,RPS6KL1,1.0,0.038,1.2741e-07,Kinase,DTO_03300101,1,1
83697,SLC4A9,0.839,0.192,3.2089e-22,Transporter,DTO_05007405,11,10
83714,NRIP2,0.931,0.077,1.6264e-10,Enzyme,DTO_05007624,2,1
83715,ESPN,0.7,0.385,2.8667e-09,Cellular structure,DTO_05007530,28,21
83716,CRISPLD2,0.585,0.769,7.8157e-09,Immune response,DTO_05007608,81,74
83729,INHBE,0.821,0.308,1.1184e-08,Signaling,DTO_05007599,8,7
83732,RIOK1,0.751,0.231,2.2477e-14,Kinase,DTO_03300101,16,8
83733,SLC25A18,0.821,0.154,1.8732e-07,Transporter,DTO_05007405,6,4
83737,ITCH,0.556,0.769,0.99997,Enzyme,DTO_05007624,123,53
83741,TFAP2D,0.89,0.115,0.99199,Transcription factor,DTO_05007542,6,4
83742,MARVELD1,0.751,0.192,0.35958,Transporter,DTO_05007405,16,9
83744,ZNF484,0.805,0.115,1.156e-08,Transcription factor,DTO_05007542,9,3
83746,L3MBTL2,0.729,0.308,1.0289e-08,Nucleic acid binding,DTO_05007557,19,17
83756,TAS1R3,0.792,0.346,6.7868e-25,G-protein coupled receptor,DTO_02300001,18,22
83795,KCNK16,0.89,0.154,0.00010207,Ion channel,DTO_01300327,4,8
83854,ANGPTL6,0.656,0.462,2.3705e-08,Signaling,DTO_05007599,48,20
83855,KLF16,0.792,0.154,0.19517,Nucleic acid binding,DTO_05007557,18,9
83858,ATAD3B,0.792,0.231,1.0031999999999999e-22,Enzyme,DTO_05007624,14,7
83861,RSPH3,0.682,0.5,9.8725e-08,Cellular structure,DTO_05007530,44,1
83873,GPR61,1.0,0.077,0.77771,G-protein coupled receptor,DTO_02300001,6,9
